id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,year_remod
2668,902401090,90,3,33.0,5976,1,2,0,1,2,1,0,3,5,4,2,6,5,7,43.81780460041329,1950,5,0,5,5,1,0.0,1,3,5,2,2,0,4,0.0,3,0.0,624.0,624.0,4,3,0,3,624,624,0,1248,0.0,0.0,2,0,2,2,1,8,7,0,5,6,1998.0,3,0.0,0.0,5,5,0,0,130,256,0,0,0,4,4,4,0,12,2006,4,93500,44.15880433163923
236,905426060,30,5,85.0,10625,1,2,0,1,2,2,0,5,5,4,3,4,5,5,43.81780460041329,1950,2,0,5,5,1,0.0,1,3,1,2,2,0,3,108.0,3,0.0,350.0,458.0,4,1,0,4,835,0,0,835,0.0,0.0,1,0,2,1,1,5,7,0,5,2,1920.0,0,1.0,366.0,1,3,2,0,0,77,0,0,0,4,4,1,400,5,2010,3,83000,44.15880433163923
2117,906426195,60,5,73.0,53107,1,2,3,2,2,2,2,20,3,4,3,6,6,5,44.63182720884279,1992,2,0,8,9,1,0.0,2,3,5,3,2,2,5,985.0,3,0.0,595.0,1580.0,4,4,1,4,1079,874,0,1953,1.0,0.0,2,1,3,1,2,9,7,2,1,4,1992.0,2,2.0,501.0,2,3,2,216,231,0,0,0,0,4,4,4,0,6,2007,4,240000,44.63182720884279
2029,903430040,45,3,40.0,5680,1,0,0,1,2,1,0,3,5,4,3,1,5,4,43.60045871318328,1950,2,0,2,1,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,592.0,592.0,4,2,0,3,933,240,0,1173,0.0,0.0,2,0,3,1,1,7,7,0,5,1,1920.0,0,1.0,240.0,2,1,2,0,25,77,0,0,0,4,2,4,0,9,2007,4,113000,44.15880433163923
636,535175050,20,5,66.0,12400,1,2,2,1,2,1,0,11,3,4,3,4,6,7,44.24929377967517,1998,5,0,5,5,2,176.0,1,3,3,2,0,0,0,585.0,3,0.0,630.0,1215.0,4,2,1,3,1215,0,0,1215,0.0,0.0,1,0,3,1,1,6,7,0,5,4,1958.0,0,1.0,297.0,2,3,2,0,0,0,0,234,0,4,4,4,0,6,2009,4,155000,44.69899327725402
1155,532378200,20,5,65.0,6768,1,2,2,1,2,1,0,8,3,4,3,4,6,8,44.28317965096906,1996,5,0,8,9,1,0.0,1,2,3,2,2,1,5,832.0,3,0.0,80.0,912.0,4,3,1,4,912,0,0,912,1.0,1.0,1,0,3,1,2,5,7,0,5,1,1962.0,0,1.0,288.0,2,3,2,168,0,0,0,0,0,4,3,4,0,5,2008,4,142000,44.67661580737735
739,903228120,45,3,50.0,6000,1,2,0,1,2,1,0,4,5,4,3,0,6,7,43.88621651498338,2004,2,0,5,5,1,0.0,2,3,5,2,2,0,4,0.0,3,0.0,884.0,884.0,4,3,1,4,904,0,0,904,0.0,0.0,1,0,2,1,1,4,7,0,5,1,1926.0,0,1.0,180.0,2,3,2,0,0,105,0,0,0,4,4,4,0,1,2009,4,119000,44.76605857119878
1608,923400040,50,5,75.0,12508,1,2,2,1,2,1,0,12,5,4,3,1,6,7,44.04543109109048,1985,2,0,11,12,1,0.0,1,3,3,3,2,1,3,660.0,3,0.0,323.0,983.0,4,4,1,4,983,767,0,1750,1.0,0.0,2,0,4,1,1,7,3,0,5,4,1989.0,0,1.0,423.0,2,3,2,245,0,156,0,0,0,4,4,1,1300,7,2008,4,160000,44.553338819890925
1087,528235120,60,5,62.0,7415,1,2,2,1,2,1,0,15,5,4,3,6,6,5,44.76605857119878,2004,2,0,11,12,1,0.0,1,3,5,2,2,0,5,759.0,3,0.0,80.0,839.0,4,4,1,4,864,729,0,1593,1.0,0.0,2,1,3,1,1,8,7,1,2,4,2004.0,2,2.0,398.0,2,3,2,100,75,0,0,0,0,4,4,4,0,4,2008,4,193000,44.76605857119878
1774,528366070,60,5,88.0,11762,1,2,0,1,2,1,0,25,5,4,3,6,8,5,44.63182720884279,1993,2,0,11,12,2,309.0,2,3,5,4,2,0,5,335.0,3,0.0,770.0,1105.0,4,4,1,4,1105,1097,0,2202,1.0,0.0,2,1,4,1,2,9,7,1,2,4,1992.0,1,2.0,517.0,2,3,2,0,65,0,0,144,0,4,4,4,0,9,2007,4,263000,44.64302857109943
2816,907420090,20,5,65.0,8767,1,2,2,1,2,1,0,18,5,4,3,4,7,5,44.77722635447622,2005,2,0,11,12,1,0.0,2,3,5,3,2,2,5,24.0,3,0.0,1286.0,1310.0,4,4,1,4,1310,0,0,1310,0.0,0.0,2,0,3,1,2,6,7,1,3,4,2005.0,2,2.0,400.0,2,3,2,0,0,0,0,0,0,4,4,4,0,7,2006,8,164990,44.77722635447622
2194,908276230,20,5,60.0,8190,1,2,0,1,2,1,0,5,5,4,3,4,4,6,44.204072210600685,1954,5,0,5,5,1,0.0,1,3,3,2,2,0,0,732.0,3,0.0,216.0,948.0,4,4,1,4,948,0,0,948,1.0,0.0,1,0,3,1,1,5,7,1,2,1,1956.0,0,1.0,280.0,2,3,2,0,36,0,0,0,0,4,4,4,0,10,2007,4,119000,44.204072210600685
523,528458180,20,6,75.0,7500,1,2,0,1,2,1,0,21,5,4,3,4,8,5,44.78839135311738,2007,2,0,11,12,3,238.0,2,3,5,3,2,0,5,24.0,3,0.0,1348.0,1372.0,4,4,1,4,1448,0,0,1448,0.0,0.0,2,0,2,1,2,6,7,1,3,4,2006.0,1,2.0,692.0,2,3,2,0,140,0,0,0,0,4,4,4,0,6,2009,4,238500,44.799553569204235
2767,906475200,20,5,62.0,70761,1,2,2,2,2,1,2,20,5,4,3,4,7,5,44.44097208657794,1975,2,4,9,10,1,0.0,1,3,3,3,2,3,3,655.0,3,0.0,878.0,1533.0,4,2,1,4,1533,0,0,1533,1.0,0.0,2,0,2,1,2,5,7,2,2,4,1975.0,0,2.0,576.0,2,3,2,200,54,0,0,0,0,4,4,4,0,12,2006,4,280000,44.44097208657794
1837,533206070,120,6,32.0,3784,1,1,2,1,2,1,0,21,5,4,4,4,8,5,44.78839135311738,2007,2,0,11,12,3,36.0,2,3,5,3,2,0,5,60.0,3,0.0,1451.0,1511.0,4,4,1,4,1565,0,0,1565,1.0,0.0,2,0,2,1,2,5,7,0,5,4,2006.0,2,2.0,476.0,2,3,2,0,120,0,0,0,0,4,4,4,0,2,2007,8,193800,44.799553569204235
2284,923225040,120,3,44.0,4224,1,2,0,1,2,1,0,0,5,4,4,4,5,7,44.45222154178574,1976,2,0,12,14,1,0.0,1,3,5,3,2,0,5,840.0,3,0.0,200.0,1040.0,4,2,1,4,1060,0,0,1060,1.0,0.0,1,0,3,1,1,6,7,1,2,4,1976.0,0,2.0,572.0,2,3,2,100,110,0,0,0,0,4,4,4,0,6,2007,4,129900,44.45222154178574
1434,907135260,20,5,57.0,9245,1,2,3,1,2,1,0,18,5,4,3,4,5,5,44.654227123532216,1995,2,0,11,12,1,0.0,1,3,5,3,2,0,5,686.0,3,0.0,304.0,990.0,4,4,1,4,990,0,0,990,0.0,1.0,1,0,3,1,1,5,7,0,5,1,1996.0,0,2.0,672.0,2,3,2,0,0,0,0,0,0,4,4,4,0,2,2008,4,145000,44.66542286825459
2794,907255050,20,5,34.0,14781,1,2,3,1,2,4,0,18,5,4,3,4,8,5,44.73253849269008,2002,5,0,11,12,2,178.0,2,3,5,3,2,3,4,0.0,3,0.0,1753.0,1753.0,4,4,1,4,1787,0,0,1787,0.0,0.0,2,0,3,1,2,7,7,1,2,4,2001.0,1,3.0,748.0,2,3,2,198,150,0,0,0,0,4,4,4,0,8,2006,4,275000,44.74371464239419
2625,535454030,90,5,60.0,8544,1,2,0,1,2,2,0,11,5,4,2,4,3,4,44.15880433163923,1950,2,0,10,4,1,0.0,1,3,0,5,5,4,6,0.0,6,0.0,0.0,0.0,1,1,0,2,1040,0,0,1040,0.0,0.0,2,0,2,2,1,6,7,0,5,1,1950.0,0,2.0,400.0,2,1,2,0,0,0,0,0,0,4,4,4,0,12,2006,4,81400,44.15880433163923
794,905475160,20,5,62.0,7440,1,2,0,1,2,1,0,5,5,4,3,4,5,6,44.204072210600685,1954,2,0,5,5,1,0.0,1,3,3,3,2,0,1,173.0,3,0.0,916.0,1089.0,3,2,1,4,1089,0,0,1089,1.0,0.0,1,0,3,1,1,5,7,1,3,1,1954.0,1,1.0,252.0,2,3,1,328,0,0,0,0,0,4,2,4,0,9,2009,4,125000,44.204072210600685
708,902204080,30,3,62.0,7404,1,2,0,1,2,2,0,3,5,4,3,4,4,6,43.81780460041329,1950,2,0,6,8,1,0.0,1,3,1,1,2,0,4,0.0,3,0.0,861.0,861.0,4,2,1,4,861,0,0,861,0.0,0.0,1,0,2,1,1,5,7,0,5,1,1920.0,0,2.0,288.0,2,3,0,0,0,128,0,0,0,4,4,4,0,11,2009,1,80000,44.15880433163923
286,909100080,30,5,67.0,4853,1,2,0,0,2,1,0,6,0,4,3,4,5,6,43.86342439892262,1999,2,0,6,12,2,203.0,1,3,1,2,2,1,0,133.0,3,0.0,974.0,1107.0,4,1,0,3,1296,0,0,1296,0.0,0.0,2,0,2,1,0,5,7,1,3,1,1979.0,0,1.0,260.0,2,3,2,0,0,36,0,0,0,4,2,4,0,5,2010,4,104000,44.710177812216315
62,528358010,20,5,59.0,10593,1,2,2,1,2,1,0,25,5,4,3,4,7,5,44.67661580737735,1996,5,0,11,12,2,338.0,2,3,5,3,2,0,5,919.0,3,0.0,801.0,1720.0,4,4,1,4,1720,0,0,1720,1.0,0.0,2,0,3,1,2,7,7,1,2,4,1996.0,2,2.0,527.0,2,3,2,240,56,154,0,0,0,4,4,4,0,3,2010,4,260400,44.67661580737735
1647,527302060,60,5,78.0,12090,1,2,0,1,2,1,0,16,5,4,3,6,7,7,44.50842616853577,2003,2,0,6,8,2,306.0,2,3,3,3,2,0,3,321.0,3,0.0,404.0,725.0,4,4,1,4,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,7,1,2,4,1981.0,1,2.0,484.0,2,3,2,167,72,0,0,0,0,4,4,4,0,3,2007,4,176000,44.75488800120049
2054,905103110,20,5,80.0,11677,1,2,2,1,2,1,0,8,5,4,3,4,5,4,44.339598554790726,1966,2,0,8,9,2,442.0,1,3,3,2,2,2,0,249.0,0,761.0,30.0,1040.0,4,2,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,1,6,7,0,5,4,1966.0,1,1.0,264.0,2,3,2,0,90,0,0,0,0,4,2,4,0,2,2007,4,123000,44.339598554790726
1102,528326110,60,5,68.0,11000,1,2,0,1,2,0,0,25,5,4,3,6,9,5,44.721359549995796,2000,5,0,11,12,2,295.0,2,3,5,4,2,1,4,0.0,3,0.0,1519.0,1519.0,4,4,1,4,1533,639,0,2172,0.0,0.0,2,1,4,1,3,8,7,1,2,5,2000.0,1,3.0,687.0,2,3,2,162,153,0,0,0,0,4,4,4,0,6,2008,4,291000,44.721359549995796
654,535354100,20,5,50.0,8000,1,2,0,1,2,1,0,11,5,4,3,4,6,6,44.13615298142782,2002,2,0,11,12,1,0.0,1,2,3,2,2,0,3,680.0,3,0.0,292.0,972.0,4,4,1,4,972,0,0,972,1.0,0.0,1,0,2,1,1,5,7,1,3,1,1948.0,0,1.0,240.0,2,3,2,0,0,0,0,0,0,4,4,4,0,5,2009,4,132000,44.74371464239419
1089,528240040,60,5,51.0,8029,1,2,2,1,2,1,0,15,5,4,3,6,6,5,44.77722635447622,2005,2,0,11,12,1,0.0,1,3,5,3,2,0,4,0.0,3,0.0,728.0,728.0,4,4,1,4,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,7,0,5,4,2005.0,2,2.0,400.0,2,3,2,100,24,0,0,0,0,4,4,4,0,7,2008,4,176000,44.77722635447622
604,534278070,20,5,60.0,13495,1,2,2,1,2,2,0,11,5,4,3,4,5,6,44.22668877499196,1956,2,0,5,5,2,70.0,1,2,3,2,2,0,1,625.0,1,201.0,222.0,1048.0,4,1,1,4,1728,0,0,1728,1.0,0.0,2,0,3,1,1,7,5,1,3,1,1956.0,0,2.0,576.0,2,3,2,0,99,0,0,0,0,4,4,4,0,7,2009,4,177625,44.22668877499196
2838,908228040,50,5,60.0,9738,1,2,0,1,2,1,0,5,5,4,3,1,5,7,43.86342439892262,1950,2,0,2,1,1,0.0,1,2,1,2,2,0,1,392.0,3,0.0,392.0,784.0,4,3,1,4,949,272,0,1221,1.0,0.0,1,0,4,1,1,7,7,0,5,4,1965.0,0,1.0,392.0,2,3,2,0,0,236,0,0,0,4,4,4,0,3,2006,4,104900,44.15880433163923
2777,907181090,60,5,68.0,9272,1,2,2,1,2,1,0,18,5,4,3,6,7,5,44.710177812216315,1999,2,0,11,12,1,0.0,2,3,5,3,2,0,5,500.0,3,0.0,342.0,842.0,4,4,1,4,856,893,0,1749,0.0,0.0,2,1,3,1,2,7,7,0,5,4,1999.0,1,2.0,515.0,2,3,2,140,85,0,0,0,0,4,4,4,0,6,2006,4,196000,44.710177812216315
1723,528186050,120,5,48.0,7841,1,2,2,1,2,1,0,26,5,4,4,4,9,5,44.77722635447622,2005,5,0,6,8,2,394.0,3,3,5,4,2,0,5,848.0,3,0.0,729.0,1577.0,4,4,1,4,1577,0,0,1577,1.0,0.0,2,0,2,1,3,6,7,1,3,4,2005.0,1,2.0,564.0,2,3,2,203,39,0,0,0,0,4,4,4,0,5,2007,4,280000,44.77722635447622
349,527110020,80,5,80.0,8530,1,2,2,1,2,1,0,15,5,4,3,3,7,5,44.66542286825459,1996,2,0,8,9,2,22.0,1,3,5,3,2,0,4,0.0,3,0.0,384.0,384.0,4,3,1,4,804,670,0,1474,0.0,0.0,2,1,3,1,1,7,7,1,2,5,1995.0,2,2.0,400.0,2,3,2,120,72,0,0,0,0,4,4,1,700,5,2009,4,168500,44.67661580737735
2313,527107020,60,5,70.0,13041,1,2,3,1,2,1,0,15,5,4,3,6,6,5,44.66542286825459,1995,2,0,8,9,1,0.0,1,3,5,3,2,0,4,0.0,3,0.0,781.0,781.0,4,3,1,4,781,890,0,1671,0.0,0.0,2,1,3,1,1,7,7,1,2,4,1995.0,2,2.0,423.0,2,3,2,0,84,0,0,0,0,4,4,4,0,2,2006,4,170000,44.66542286825459
2279,923202220,20,5,200.0,43500,1,2,0,1,2,1,0,12,0,4,3,4,3,5,44.19275958796871,1953,2,0,6,8,1,0.0,1,3,3,5,5,4,6,0.0,6,0.0,0.0,0.0,4,4,1,4,2034,0,0,2034,0.0,0.0,1,0,2,1,1,9,5,0,5,3,1953.0,1,4.0,1041.0,2,3,0,483,266,0,0,0,561,0,3,4,0,6,2007,4,130000,44.19275958796871
1346,903233080,50,3,52.0,6240,1,2,0,1,2,1,0,4,5,4,3,1,7,5,44.034077712607996,1950,2,0,5,5,1,0.0,1,3,1,2,2,1,0,300.0,1,240.0,449.0,989.0,4,2,1,4,1245,764,0,2009,0.0,0.0,2,0,4,1,1,7,4,1,3,1,1939.0,0,2.0,400.0,2,3,2,0,20,0,0,0,0,4,2,4,0,1,2008,4,150000,44.15880433163923
2770,907125080,20,5,95.0,13015,1,2,0,1,2,2,0,18,5,4,3,4,5,6,44.67661580737735,1996,2,0,11,12,1,0.0,1,2,5,3,2,0,4,0.0,3,0.0,1100.0,1100.0,4,4,1,4,1100,0,0,1100,0.0,0.0,1,1,3,1,1,5,7,0,5,4,1996.0,1,2.0,462.0,2,3,2,0,0,0,0,0,0,4,4,4,0,6,2006,4,145000,44.67661580737735
2923,923230040,90,5,63.0,9297,1,2,0,1,2,1,0,12,5,4,2,4,5,5,44.45222154178574,1976,2,0,9,10,1,0.0,1,3,3,2,2,0,3,1606.0,3,0.0,122.0,1728.0,4,2,1,4,1728,0,0,1728,2.0,0.0,2,0,4,2,1,8,7,0,5,1,1976.0,0,2.0,560.0,2,3,2,0,0,0,0,0,0,4,4,4,0,7,2006,4,188000,44.45222154178574
1619,527110120,60,5,57.0,8773,1,2,2,3,2,1,0,15,5,4,3,6,6,5,44.68780594300866,1997,2,0,11,12,1,0.0,1,3,5,3,2,2,4,0.0,3,0.0,916.0,916.0,4,3,1,4,916,684,0,1600,0.0,0.0,2,1,3,1,1,7,7,1,2,4,1997.0,2,2.0,460.0,2,3,2,100,38,0,0,0,0,4,4,4,0,8,2007,4,169000,44.68780594300866
2178,908152260,20,5,74.0,8536,1,2,0,1,2,2,0,5,5,4,3,4,5,5,44.78839135311738,2007,2,0,11,12,1,0.0,1,3,5,3,2,0,4,0.0,3,0.0,1125.0,1125.0,4,3,1,4,1125,0,0,1125,0.0,0.0,1,1,2,1,1,5,7,0,5,4,2007.0,0,2.0,430.0,2,3,2,80,64,0,0,0,0,4,4,4,0,4,2007,8,155000,44.799553569204235
1160,533206050,120,6,59.0,4282,1,1,3,1,2,1,0,21,5,4,4,4,7,5,44.76605857119878,2004,2,0,6,8,1,0.0,2,3,5,3,2,1,5,16.0,3,0.0,1375.0,1391.0,4,4,1,4,1391,0,0,1391,0.0,0.0,2,0,2,1,2,5,7,0,5,4,2004.0,1,2.0,530.0,2,3,2,156,158,0,0,0,0,4,4,4,0,7,2008,4,196000,44.76605857119878
1755,528275110,60,5,59.0,8740,1,2,2,1,2,1,0,15,5,4,3,6,7,5,44.74371464239419,2002,2,0,11,12,1,0.0,2,3,5,3,2,0,5,574.0,3,0.0,280.0,854.0,4,4,1,4,864,1131,0,1995,0.0,0.0,2,1,4,1,2,8,7,1,3,5,2002.0,2,2.0,435.0,2,3,2,264,48,0,0,0,0,4,4,4,0,7,2007,4,219500,44.74371464239419
2412,528218060,60,5,65.0,10237,1,2,0,1,2,1,0,15,4,4,3,6,6,5,44.77722635447622,2006,2,0,11,12,1,0.0,2,3,5,3,2,0,4,0.0,3,0.0,728.0,728.0,4,4,1,4,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,7,1,3,4,2005.0,2,2.0,390.0,2,3,2,0,24,0,0,0,0,4,4,4,0,2,2006,8,170440,44.78839135311738
889,908151050,60,5,75.0,7950,1,2,2,0,2,2,0,5,5,4,3,6,6,6,44.46346815083142,1977,5,0,8,10,2,140.0,1,3,3,2,2,0,1,535.0,3,0.0,155.0,690.0,4,2,1,4,698,728,0,1426,0.0,0.0,1,1,3,1,1,6,7,0,5,4,1977.0,2,2.0,440.0,2,3,2,252,0,0,0,0,0,4,2,4,0,7,2009,4,159500,44.46346815083142
1186,534126090,20,5,80.0,10400,1,2,0,1,2,1,0,16,5,4,3,4,7,6,44.384682042344295,1970,5,0,9,10,2,288.0,1,3,5,2,2,0,4,0.0,3,0.0,1304.0,1304.0,4,3,1,4,1682,0,0,1682,0.0,0.0,2,0,3,1,1,7,7,1,3,4,1970.0,0,2.0,530.0,2,3,2,98,0,0,0,0,0,4,2,4,0,5,2008,4,174000,44.384682042344295
1613,526352090,20,5,85.0,10628,1,2,0,1,2,1,0,11,5,4,3,4,7,5,44.384682042344295,1970,3,1,9,10,1,0.0,1,2,3,2,4,3,5,778.0,3,0.0,499.0,1277.0,4,2,1,4,1277,0,0,1277,1.0,0.0,1,0,2,1,1,5,7,1,0,4,1970.0,0,2.0,526.0,2,3,2,0,0,0,0,176,0,4,1,4,0,4,2007,4,167000,44.384682042344295
411,527453060,160,5,24.0,2280,1,2,0,1,2,0,0,9,5,4,1,6,6,6,44.45222154178574,1976,2,0,9,3,1,0.0,1,3,3,3,2,0,3,566.0,3,0.0,289.0,855.0,4,2,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,1,7,7,1,2,4,1976.0,0,2.0,440.0,2,3,2,87,0,0,0,0,0,4,4,4,0,7,2009,4,148500,44.45222154178574
810,906226090,90,5,64.0,7018,1,2,0,1,2,1,0,13,3,4,2,6,5,5,44.48595283907045,1979,2,0,8,9,1,0.0,1,3,0,5,5,4,6,0.0,6,0.0,0.0,0.0,4,2,1,4,1114,1114,0,2228,0.0,0.0,2,0,6,2,1,8,7,0,5,1,1979.0,0,2.0,720.0,2,3,2,73,0,0,0,0,0,4,4,4,0,6,2009,4,147983,44.48595283907045
548,531452010,160,5,75.0,10762,1,2,0,1,2,2,0,13,5,4,4,6,6,6,44.49719092257398,1980,2,0,9,10,1,0.0,1,3,3,3,2,0,4,0.0,3,0.0,626.0,626.0,4,2,1,4,626,591,0,1217,0.0,0.0,1,1,3,1,1,6,7,1,2,4,1980.0,1,1.0,288.0,2,3,2,0,28,0,0,0,0,4,4,4,0,4,2009,4,120000,44.49719092257398
2179,908152280,20,5,60.0,7024,1,2,0,1,2,1,0,5,5,4,3,4,5,5,44.77722635447622,2006,2,0,11,12,1,0.0,1,3,5,4,4,0,3,980.0,3,0.0,110.0,1090.0,4,3,1,4,1090,0,0,1090,1.0,0.0,1,1,2,1,1,5,7,0,5,4,2005.0,2,2.0,450.0,2,3,2,0,49,0,0,0,0,4,4,4,0,6,2007,4,157000,44.78839135311738
2746,905480160,50,5,50.0,7585,1,2,0,1,2,1,0,5,0,4,3,1,5,3,44.13615298142782,1950,2,0,6,8,1,0.0,1,3,3,1,0,1,4,0.0,3,0.0,810.0,810.0,4,1,1,3,1002,454,0,1456,1.0,1.0,1,0,4,1,1,7,7,1,2,1,1954.0,0,1.0,280.0,2,3,1,0,0,0,0,0,0,4,4,4,0,8,2006,4,91500,44.15880433163923
1486,908102030,30,5,67.0,8777,1,2,0,1,2,1,0,5,3,4,3,4,5,7,43.70354676682432,1950,2,0,6,5,1,0.0,1,3,3,1,2,0,4,0.0,3,0.0,796.0,796.0,4,3,1,3,796,0,0,796,0.0,0.0,1,0,2,1,1,4,7,0,5,6,2007.0,3,0.0,0.0,5,5,1,328,0,164,0,0,0,4,2,4,0,5,2008,4,85000,44.15880433163923
2168,908102100,20,5,70.0,9170,1,2,0,1,2,2,0,5,3,4,3,4,5,7,44.328320518603,1965,5,0,6,8,1,0.0,1,3,3,2,2,0,3,698.0,5,96.0,420.0,1214.0,4,4,1,4,1214,0,0,1214,1.0,0.0,1,0,2,1,1,6,7,0,5,1,1965.0,0,2.0,461.0,1,1,2,0,0,184,0,0,0,4,3,1,400,4,2007,4,140000,44.328320518603
2061,905105260,20,5,66.0,7742,1,2,0,1,2,1,0,8,5,4,3,4,5,7,44.339598554790726,1966,2,0,8,9,1,0.0,1,3,3,2,2,0,1,763.0,3,0.0,192.0,955.0,4,4,1,4,955,0,0,955,1.0,0.0,1,0,3,1,1,6,7,0,5,4,1966.0,0,1.0,386.0,2,3,2,0,0,0,0,0,0,4,2,4,0,1,2007,4,127000,44.339598554790726
1131,528490080,60,6,64.0,8791,1,2,2,1,2,1,0,21,5,4,3,6,6,5,44.75488800120049,2003,2,0,11,12,1,0.0,2,3,5,3,2,0,0,503.0,3,0.0,361.0,864.0,4,4,1,4,864,864,0,1728,0.0,0.0,2,1,3,1,2,7,7,0,5,4,2003.0,1,2.0,673.0,2,3,2,216,56,0,0,0,0,4,4,4,0,5,2008,4,207500,44.75488800120049
2738,905427030,75,5,60.0,19800,1,2,0,1,2,1,0,5,5,4,3,5,6,8,43.98863489584554,1990,2,0,10,5,1,0.0,1,3,1,2,2,0,0,425.0,3,0.0,1411.0,1836.0,4,3,1,4,1836,1836,0,3672,0.0,0.0,3,1,5,1,2,7,7,2,3,1,1993.0,0,2.0,836.0,2,3,2,684,80,32,0,0,0,4,4,4,0,12,2006,4,415000,44.609416046390926
929,909425130,20,5,90.0,13339,1,2,2,1,2,1,0,19,5,4,3,4,6,6,44.27188724235731,1960,2,0,8,10,3,132.0,1,3,3,2,2,0,2,65.0,0,875.0,621.0,1561.0,4,2,1,4,1561,0,0,1561,1.0,0.0,2,0,3,1,1,6,7,1,3,4,1960.0,2,2.0,463.0,2,3,2,0,148,0,0,120,0,4,4,4,0,5,2009,4,193000,44.27188724235731
362,527164090,60,5,65.0,8125,1,2,0,1,2,1,0,15,5,4,3,6,6,5,44.654227123532216,1995,2,0,8,9,1,0.0,1,3,5,3,2,0,4,0.0,3,0.0,702.0,702.0,4,3,1,4,702,779,0,1481,0.0,0.0,2,1,3,1,1,6,7,1,2,4,1994.0,2,2.0,343.0,2,3,2,0,36,0,0,0,0,4,4,4,0,3,2009,4,174000,44.66542286825459
652,535353240,60,5,78.0,11419,1,2,0,1,2,2,0,11,0,4,3,6,7,7,44.13615298142782,1999,2,0,7,7,1,0.0,1,3,3,2,2,1,3,699.0,3,0.0,0.0,699.0,4,4,1,3,801,726,0,1527,1.0,0.0,1,1,3,1,1,6,7,1,3,4,1948.0,0,2.0,410.0,2,3,2,0,0,134,0,0,0,4,1,4,0,12,2009,4,152500,44.710177812216315
1466,907262070,60,5,72.0,7226,1,2,2,1,2,4,0,18,5,4,3,6,7,5,44.75488800120049,2003,2,0,11,12,1,0.0,2,3,5,3,2,0,4,0.0,3,0.0,798.0,798.0,4,4,1,4,798,842,0,1640,0.0,0.0,2,1,3,1,2,6,7,0,5,4,2003.0,1,2.0,595.0,2,3,2,0,45,0,0,0,0,4,4,4,0,6,2008,4,183000,44.75488800120049
2087,905478220,50,5,60.0,11100,1,2,0,1,2,1,0,5,5,4,3,1,5,6,44.170125650715555,1994,2,0,5,5,1,0.0,1,3,5,2,2,1,2,1080.0,3,0.0,0.0,1080.0,4,2,0,4,1080,400,0,1480,1.0,0.0,1,0,4,1,1,7,7,1,3,4,1951.0,0,1.0,253.0,2,3,2,0,0,68,0,0,0,4,4,4,0,7,2007,4,136500,44.654227123532216
1442,907194020,60,5,80.0,12435,1,2,0,1,2,1,0,18,5,4,3,6,7,5,44.73253849269008,2001,2,0,11,12,2,172.0,2,3,5,3,2,0,5,361.0,3,0.0,602.0,963.0,4,4,1,4,963,829,0,1792,0.0,0.0,2,1,3,1,2,7,7,1,2,4,2001.0,1,2.0,564.0,2,3,2,0,96,0,245,0,0,4,4,4,0,5,2008,4,231500,44.73253849269008
2744,905475150,20,5,57.0,6420,1,2,2,1,2,1,0,5,5,4,3,4,5,7,44.181444068749045,1952,2,0,5,5,1,0.0,1,3,5,4,4,1,2,210.0,4,551.0,219.0,980.0,4,1,1,3,1148,0,0,1148,0.0,1.0,1,0,2,1,1,6,7,0,5,1,1952.0,0,1.0,308.0,2,3,2,0,0,0,0,0,0,4,4,4,0,9,2006,4,123500,44.181444068749045
1511,908275280,50,5,59.0,16466,1,2,2,1,2,1,0,5,5,4,3,1,5,7,44.21538193886829,1955,2,0,6,8,1,0.0,1,2,5,2,2,0,4,0.0,3,0.0,816.0,816.0,4,2,1,4,872,521,0,1393,0.0,0.0,1,1,3,1,1,8,7,0,5,4,1955.0,0,1.0,300.0,2,3,2,121,0,0,0,265,0,4,4,4,0,4,2008,4,135500,44.21538193886829
